Filename,PassSequence,OverOz,error
after_cleaned_train/github-v0_11021_HASH_RestoreContext.ll,"['--consthoist', '--instcombine', '--mergefunc', '--speculative-execution', '--nary-reassociate', '--newgvn', '--loop-vectorize', '--deadargelim', '--gvn', '--sroa', '--post-inline-ee-instrument']",41.46,
after_cleaned_train/github-v0_11021_HASH_SaveContext.ll,"['--loop-simplify', '--consthoist', '--mem2reg', '--instcombine', '--loop-rotate', '--licm', '-loop-reduce', '--loop-reroll', '--canonicalize-aliases', '--gvn', '--strip-nondebug', '--loop-load-elim', '--flattencfg', '--inject-tli-mappings']",47.37,
after_cleaned_train/github-v0_11027_main1.ll,"['--redundant-dbg-inst-elim', '--post-inline-ee-instrument', '--sancov', '--lower-expect', '--instcombine', '--mergefunc', '--loop-simplify', '--memcpyopt', '--strip-dead-prototypes', '--separate-const-offset-from-gep', '-loop-reduce', '--simple-loop-unswitch', '--functionattrs', '--loop-reroll', '--loop-unswitch']",20.51,
after_cleaned_train/github-v0_11056_st_underrun_003_func_002.ll,"['--constprop', '--instcombine', '--loop-versioning', '--jump-threading', '--flattencfg', '--loop-reroll', '--irce', '--rpo-functionattrs', '--reassociate', '--sroa', '--loop-sink', '--loop-guard-widening', '--simplifycfg']",48.39,
after_cleaned_train/github-v0_11056_st_underrun_005_func_001.ll,"['--aggressive-instcombine', '--prune-eh', '--instcombine', '--mem2reg', '--constmerge', '--strip', '--functionattrs', '--sroa', '--pgo-memop-opt', '--insert-gcov-profiling', '--bdce', '--die']",48.89,
after_cleaned_train/github-v0_11056_st_underrun_007_func_001.ll,"['--tailcallelim', '--loop-simplify', '--mem2reg', '--instcombine', '--speculative-execution', '--loop-unroll-and-jam', '--licm', '--sink', '--deadargelim', '--instnamer', '--loop-sink', '--sancov', '--gvn', '--sroa', '--simplifycfg']",64.71,
after_cleaned_train/github-v0_11056_st_underrun_main.ll,"['--lowerswitch', '--globalopt', '--consthoist', '--coro-elide', '--loop-guard-widening', '--irce', '--slp-vectorizer', '--scalarizer', '--inject-tli-mappings', '--simplifycfg', '--add-discriminators', '--barrier', '--early-cse', '--infer-address-spaces']",0.0,
after_cleaned_train/github-v0_11066_BTree_add.ll,"['--early-cse', '--mem2reg', '--load-store-vectorizer', '--rewrite-statepoints-for-gc', '--ee-instrument', '--forceattrs', '--gvn-hoist', '--sancov', '--instnamer']",41.67,
after_cleaned_train/github-v0_11066_BTree_destroy.ll,"['--coro-early', '--mem2reg', '--prune-eh', '--mergefunc', '--constmerge', '--dse', '--separate-const-offset-from-gep', '--early-cse-memssa', '--loweratomic', '--jump-threading', '--always-inline', '--strip-dead-prototypes', '--libcalls-shrinkwrap', '--pgo-memop-opt', '--ipconstprop']",59.26,
after_cleaned_train/github-v0_11066_BTree_print.ll,"['--ipsccp', '--early-cse-memssa', '--consthoist', '--instcombine', '--hotcoldsplit']",52.17,
after_cleaned_train/github-v0_11066__btree_destroy.ll,"['--consthoist', '--aggressive-instcombine', '--loop-predication', '--mem2reg', '--coro-split', '--jump-threading', '--loop-reroll', '--slp-vectorizer', '--correlated-propagation', '--functionattrs']",62.07,
after_cleaned_train/github-v0_11066__btree_print.ll,"['--prune-eh', '--memcpyopt', '--jump-threading', '-loop-reduce', '--coro-elide', '--early-cse-memssa', '--argpromotion', '--strip-dead-prototypes', '--sroa', '--insert-gcov-profiling', '--bdce']",55.26,
after_cleaned_train/github-v0_11111_cblas_dasum.ll,"['--loop-reroll', '--slsr', '--canonicalize-aliases', '--die', '--loop-data-prefetch', '--break-crit-edges', '--gvn', '--instcombine', '--nary-reassociate', '--indvars', '--simple-loop-unswitch', '--simplifycfg', '--mergefunc', '--lowerswitch']",63.04,
after_cleaned_train/github-v0_1111__ok.ll,"['--newgvn', '--loop-simplifycfg', '--mergeicmps', '--lowerswitch', '--globalsplit', '--lower-matrix-intrinsics', '--instcombine', '--simplifycfg', '--slsr']",35.29,
after_cleaned_train/github-v0_1111_subtest.ll,"['--tailcallelim', '--constprop', '--elim-avail-extern', '--mldst-motion', '--mem2reg', '--instcombine', '--early-cse-memssa', '--alignment-from-assumptions']",32.5,
after_cleaned_train/github-v0_11149_main.ll,"['--mem2reg', '--memcpyopt', '--globalopt', '--coro-elide', '--gvn-hoist', '--deadargelim', '--loop-sink', '--die']",23.33,
after_cleaned_train/github-v0_11164_cass_vecset_dist_class_add.ll,"['--sroa', '--speculative-execution', '--reassociate', '--strip-nondebug', '--coro-early', '--lowerinvoke', '--mem2reg', '--pgo-memop-opt', '--bdce']",44.44,
after_cleaned_train/github-v0_11198_main.ll,"['--lower-constant-intrinsics', '--early-cse-memssa', '--strip-nondebug', '--loop-interchange', '--callsite-splitting', '--hotcoldsplit', '--strip-debug-declare', '--loop-versioning', '--called-value-propagation', '--simple-loop-unswitch']",0.0,
after_cleaned_train/github-v0_11241_freeStyles.ll,"['--sroa', '--aggressive-instcombine', '--lcssa', '--globalsplit', '--mem2reg', '--rpo-functionattrs', '--loop-data-prefetch', '--hotcoldsplit', '--lower-widenable-condition', '--ipsccp', '--ipconstprop', '--scalarizer', '--functionattrs']",38.64,
after_cleaned_train/github-v0_11245_main.ll,"['--simple-loop-unswitch', '--name-anon-globals', '--sroa', '--loop-versioning-licm', '--early-cse-memssa', '--sancov', '--jump-threading', '--constprop', '--loweratomic']",33.33,
after_cleaned_train/github-v0_1126_cf_cmac_stream_final.ll,"['--infer-address-spaces', '--loop-simplify', '--instcombine', '--lcssa', '--early-cse-memssa', '--jump-threading', '--alignment-from-assumptions', '--sroa', '--lower-matrix-intrinsics', '--rewrite-statepoints-for-gc']",50.0,
after_cleaned_train/github-v0_1126_cf_cmac_stream_reset.ll,"['--called-value-propagation', '--aggressive-instcombine', '--mem2reg', '--instcombine', '--strip', '--memcpyopt', '--loop-rotate', '--attributor', '--loop-reroll', '--adce', '--scalarizer', '--gvn']",51.61,
after_cleaned_train/github-v0_1126_cmac_process.ll,"['--memcpyopt', '--guard-widening', '--strip-dead-prototypes', '--coro-cleanup', '--mem2reg', '--strip-nondebug', '--prune-eh', '--cross-dso-cfi', '--load-store-vectorizer']",42.31,
after_cleaned_train/github-v0_1126_cmac_process_final.ll,"['--pgo-memop-opt', '--mergefunc', '--correlated-propagation', '--functionattrs', '--canonicalize-aliases', '--lower-matrix-intrinsics', '--inferattrs', '--callsite-splitting', '--partial-inliner', '--loop-guard-widening', '--ee-instrument', '--newgvn', '--instcombine', '--infer-address-spaces', '--loop-predication']",45.71,
after_cleaned_train/github-v0_11309_PrintConstants.ll,"['--lowerswitch', '--lower-guard-intrinsic', '--mergereturn', '--ee-instrument', '--mem2reg', '--instcombine', '--lowerinvoke', '--attributor', '--jump-threading', '--early-cse-memssa', '--functionattrs', '--gvn', '--canonicalize-aliases']",58.06,
after_cleaned_train/github-v0_11309_PrintUpvalues.ll,"['--lowerswitch', '--loop-unroll', '--mem2reg', '--instcombine', '--mergefunc', '--coro-split', '--dse', '--newgvn', '--separate-const-offset-from-gep', '--loop-unswitch', '--partial-inliner', '--mergeicmps', '--bdce', '--inline', '--simplifycfg']",53.66,
after_cleaned_train/github-v0_11309_luaU_print.ll,"['--irce', '--sroa', '--deadargelim', '--globalsplit', '--coro-cleanup', '--coro-elide', '--jump-threading', '--loop-simplify', '--slsr']",48.89,
after_cleaned_train/github-v0_11313_main.ll,"['--callsite-splitting', '--mldst-motion', '--globalsplit', '--loop-instsimplify', '--instsimplify', '--bdce', '--inject-tli-mappings', '--sancov', '--mem2reg']",16.67,
after_cleaned_train/github-v0_11314_breakclocks.ll,"['--newgvn', '--simplifycfg', '--instsimplify', '--slsr', '--inject-tli-mappings', '--instcombine', '--infer-address-spaces', '--redundant-dbg-inst-elim', '--callsite-splitting', '--indvars', '--div-rem-pairs', '--sink', '--guard-widening', '--libcalls-shrinkwrap', '--add-discriminators']",38.1,
after_cleaned_train/github-v0_11314_fixclocks.ll,"['--ipsccp', '--forceattrs', '--instcombine', '--early-cse-memssa', '--float2int', '--instnamer', '--functionattrs', '--sroa', '--libcalls-shrinkwrap', '--insert-gcov-profiling', '--loop-distribute', '--loop-data-prefetch', '--die', '--simplifycfg']",31.71,
after_cleaned_train/github-v0_11316_dump_long_options.ll,"['--ee-instrument', '--mem2reg', '--instcombine', '--sink', '--early-cse-memssa', '--argpromotion', '--loop-simplifycfg', '--slsr']",56.1,
after_cleaned_train/github-v0_11316_print_command_line.ll,"['--coro-split', '--rewrite-statepoints-for-gc', '--loop-simplifycfg', '--early-cse', '--add-discriminators', '--loop-instsimplify', '--sccp', '--cross-dso-cfi', '--sroa', '--loop-reroll', '--indvars', '--lower-guard-intrinsic', '--memcpyopt', '--speculative-execution']",56.25,
after_cleaned_train/github-v0_11325_main.ll,"['--loop-unroll', '--lower-guard-intrinsic', '--coro-early', '--globalopt', '--always-inline', '--correlated-propagation', '--lower-widenable-condition', '--sroa', '--sancov', '--reassociate', '--post-inline-ee-instrument', '--loop-guard-widening', '--inject-tli-mappings', '--simplifycfg']",52.27,
after_cleaned_train/github-v0_11327_main.ll,"['--inferattrs', '--sccp', '--mem2reg', '--lower-constant-intrinsics', '--newgvn', '--loop-rotate', '--loweratomic', '--indvars', '--gvn-hoist', '--coro-elide', '--sink', '--rpo-functionattrs', '--mergeicmps', '--gvn']",40.48,
after_cleaned_train/github-v0_11361_usage.ll,"['--ipsccp', '--post-inline-ee-instrument', '--early-cse', '--break-crit-edges', '--attributor', '--sroa', '--loop-deletion', '--simple-loop-unswitch', '--lowerswitch', '--simplifycfg', '--strip', '--lower-expect', '--loop-instsimplify', '--callsite-splitting', '--correlated-propagation']",39.39,
after_cleaned_train/github-v0_11363_setupLumaTables.ll,"['--lower-matrix-intrinsics', '--argpromotion', '--cross-dso-cfi', '--tailcallelim', '--inferattrs', '--partial-inliner', '--mem2reg', '--simplifycfg']",0.0,
after_cleaned_train/github-v0_11363_usage.ll,"['--consthoist', '--mldst-motion', '--inferattrs', '--early-cse', '--sccp', '--coro-split', '--nary-reassociate', '--globalopt', '--sroa', '--reassociate', '--libcalls-shrinkwrap', '--div-rem-pairs', '--die', '--simplifycfg']",39.39,
after_cleaned_train/github-v0_11378_main.ll,"['--mldst-motion', '--load-store-vectorizer', '--mergefunc', '--sroa', '--strip-nondebug', '--gvn', '--bdce', '--loop-interchange']",46.94,
after_cleaned_train/github-v0_11406_silk_bwexpander.ll,"['--mem2reg', '--lower-expect', '--loop-unroll-and-jam', '--licm', '--loop-vectorize', '--always-inline', '--loop-unswitch', '--gvn', '--loop-data-prefetch', '--slsr']",49.28,
after_cleaned_train/github-v0_11415_select_transform.ll,"['--mem2reg', '--newgvn', '--coro-elide', '--loop-reroll', '--name-anon-globals']",27.78,
after_cleaned_train/github-v0_11416_close_backing_store.ll,"['--indvars', '--instcombine', '--lower-constant-intrinsics', '--gvn-hoist', '--adce', '--partial-inliner', '-loop-reduce', '--loop-predication', '--loop-unroll-and-jam', '--irce', '--strip-nondebug', '--loop-load-elim', '--simple-loop-unswitch', '--coro-elide', '--loop-vectorize']",55.56,
after_cleaned_train/github-v0_11416_jpeg_free_large.ll,"['--infer-address-spaces', '--loop-load-elim', '--inject-tli-mappings', '--mem2reg', '--coro-split', '--early-cse', '--lower-matrix-intrinsics', '--adce', '--ipsccp', '--attributor', '--called-value-propagation', '--jump-threading']",77.78,
after_cleaned_train/github-v0_11416_jpeg_free_small.ll,"['--mem2reg', '--correlated-propagation', '--attributor', '--callsite-splitting', '--sink', '--redundant-dbg-inst-elim']",77.78,
after_cleaned_train/github-v0_11416_jpeg_mem_available.ll,"['--coro-split', '--loop-versioning', '--constprop', '--argpromotion', '--sroa', '--coro-elide', '--lowerinvoke']",62.5,
after_cleaned_train/github-v0_1143_mrb_gc_arena_restore.ll,"['--loop-unroll', '--insert-gcov-profiling', '--mergereturn', '--loop-simplifycfg', '--strip-nondebug', '--lcssa', '--lowerswitch', '--lower-expect', '--ee-instrument', '--pgo-memop-opt', '--instcombine', '--loop-sink', '--bdce', '--coro-early', '--loop-distribute']",70.0,
after_cleaned_train/github-v0_1143_mrb_gc_arena_save.ll,"['--globaldce', '--redundant-dbg-inst-elim', '--instcombine', '--lowerswitch', '--dce', '--infer-address-spaces', '--slsr', '--irce', '--attributor']",57.14,
after_cleaned_train/github-v0_1143_mrb_mruby_object_ext_gem_final.ll,"['--forceattrs', '--loop-unroll-and-jam', '--loop-sink', '--inferattrs', '--rewrite-statepoints-for-gc', '--sroa', '--coro-early']",66.67,
after_cleaned_train/github-v0_1146_check_keyword.ll,"['--consthoist', '--instcombine', '--lower-constant-intrinsics', '--lcssa', '--jump-threading', '--loop-idiom', '--mergeicmps', '--pgo-memop-opt', '--reassociate', '--div-rem-pairs', '--post-inline-ee-instrument', '--libcalls-shrinkwrap', '--sroa', '--simplifycfg']",48.0,
after_cleaned_train/github-v0_1146_mrb_gc_arena_save.ll,"['--loop-simplifycfg', '--name-anon-globals', '--instcombine', '--post-inline-ee-instrument', '--licm', '--globaldce', '--guard-widening', '--forceattrs', '--redundant-dbg-inst-elim', '--instsimplify']",57.14,
after_cleaned_train/github-v0_11495_lbsSB_destroy.ll,"['--loop-instsimplify', '--lower-guard-intrinsic', '--mem2reg', '--coro-split', '--memcpyopt', '--newgvn', '--loop-rotate', '--lowerinvoke', '--rewrite-statepoints-for-gc', '--float2int', '--sroa', '--post-inline-ee-instrument']",51.61,
after_cleaned_train/github-v0_11495_lbsSB_init.ll,"['--loop-unroll', '--mem2reg', '--memcpyopt', '-loop-reduce', '--lower-widenable-condition', '--loop-sink', '--sancov', '--libcalls-shrinkwrap', '--bdce', '--barrier', '--loop-interchange']",66.67,
after_cleaned_train/github-v0_11495_lbsSB_overwritechar.ll,"['--aggressive-instcombine', '--newgvn', '--always-inline', '--sroa', '--instsimplify', '--die', '--simplifycfg']",63.46,
after_cleaned_train/github-v0_11495_lbsSB_write.ll,"['--callsite-splitting', '--loop-instsimplify', '--mem2reg', '--lower-expect', '--newgvn', '--jump-threading', '--lower-matrix-intrinsics', '--hotcoldsplit', '--loop-versioning-licm', '--alignment-from-assumptions', '--sroa', '--sancov', '--globalsplit', '--ipconstprop', '--inject-tli-mappings']",60.53,
after_cleaned_train/github-v0_11495_lbsSB_writechar.ll,"['--loop-instsimplify', '--ee-instrument', '--forceattrs', '--load-store-vectorizer', '--newgvn', '--jump-threading', '--hotcoldsplit', '--instnamer', '--sroa', '--instsimplify', '--bdce', '--inline', '--ipconstprop', '--loop-guard-widening', '--simplifycfg']",54.55,
after_cleaned_train/github-v0_11531_FChoose.ll,"['--partially-inline-libcalls', '--elim-avail-extern', '--mem2reg', '--constmerge', '--nary-reassociate', '--loweratomic', '--jump-threading', '--argpromotion', '--slp-vectorizer', '--scalarizer', '--partial-inliner', '--always-inline', '--inline', '--loop-data-prefetch', '--flattencfg']",53.19,
after_cleaned_train/github-v0_11557_BZ2_hbAssignCodes.ll,"['--loop-unroll', '--mem2reg', '--early-cse-memssa', '--slsr', '--simplifycfg']",56.67,
after_cleaned_train/github-v0_11651_add_bignums.ll,"['--early-cse', '--sccp', '--mem2reg', '--prune-eh', '--globalopt', '--early-cse-memssa', '-loop-reduce', '--argpromotion', '--loop-fusion', '--adce', '--strip-dead-prototypes', '--instnamer', '--simplifycfg', '--loop-rotate']",88.14,
after_cleaned_train/github-v0_11803_bar.ll,"['--adce', '--sroa', '--coro-split', '--mem2reg', '--loop-fusion', '--mergereturn']",40.0,
after_cleaned_train/github-v0_11826_main.ll,"['--mergereturn', '--lower-expect', '--load-store-vectorizer', '--instcombine', '--lower-constant-intrinsics', '--die', '--globalopt']",91.43,
after_cleaned_train/github-v0_11831_main.ll,"['--inferattrs', '--mem2reg', '--instcombine', '--lower-constant-intrinsics', '--speculative-execution', '--load-store-vectorizer', '--loop-predication', '--loop-rotate', '--deadargelim', '--gvn', '--insert-gcov-profiling', '--simplifycfg']",49.09,
after_cleaned_train/github-v0_1183_os_exit.ll,"['--newgvn', '--name-anon-globals', '--bdce', '--pgo-memop-opt', '--separate-const-offset-from-gep', '--instcombine', '--sroa', '--loop-idiom']",36.36,
after_cleaned_train/github-v0_1196_disk_del.ll,"['--loop-simplifycfg', '--ee-instrument', '--newgvn', '--sroa', '--sink', '--loop-deletion', '--strip-debug-declare', '--loop-reroll']",44.12,
after_cleaned_train/github-v0_1201_ftp_lite_error.ll,"['--lowerinvoke', '--float2int', '--always-inline', '--sroa', '--name-anon-globals', '--div-rem-pairs', '--add-discriminators', '--inject-tli-mappings', '--simplifycfg']",50.85,
after_cleaned_train/github-v0_12035_buffer_new.ll,"['--tailcallelim', '--callsite-splitting', '--cross-dso-cfi', '--early-cse', '--mem2reg', '--load-store-vectorizer', '--loop-rotate', '--gvn', '--post-inline-ee-instrument', '--inline', '--slsr', '--loop-distribute']",62.07,
after_cleaned_train/github-v0_12146_subtract.ll,"['--guard-widening', '--loop-simplify', '--ee-instrument', '--mergereturn', '--lowerswitch', '--aggressive-instcombine', '--instcombine', '--inferattrs', '--newgvn', '--gvn-hoist', '--loop-fusion', '--alignment-from-assumptions', '--sroa', '--gvn', '--add-discriminators']",53.7,
after_cleaned_train/github-v0_12158_DumpByte.ll,"['--scalarizer', '--loop-interchange', '--callsite-splitting', '--coro-early', '--loop-simplifycfg', '--lowerswitch', '--correlated-propagation', '--strip', '--elim-avail-extern', '--mem2reg', '--simplifycfg', '--slsr', '--loop-sink', '--lower-constant-intrinsics', '--pgo-memop-opt']",54.55,
after_cleaned_train/github-v0_12158_DumpInt.ll,"['--loop-versioning', '--mergeicmps', '--alignment-from-assumptions', '--constmerge', '--rewrite-statepoints-for-gc', '--mergereturn', '--nary-reassociate', '--loop-predication', '--early-cse-memssa', '--loop-unroll-and-jam', '--partial-inliner', '--separate-const-offset-from-gep', '--insert-gcov-profiling', '--dse', '--cross-dso-cfi']",37.5,
